Zipcode,year,Borough,Neighborhood,Turnover_AllHomes,MedianSoldPrice_AllHomes,MedianSoldPricePerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,Income
11219,2012,Brooklyn,Borough Park,4.3559,510022.6244,391.8599616,36.74163978,58.8441129,"$37,407"
11219,2013,Brooklyn,Borough Park,3.1838,509761.3122,387.5966475,36.39962366,59.34424731,"$41,234"
11220,2004,Brooklyn,Sunset Park,4.835758333,389000,459.8916296,31.95341398,65.84599462,"$25,012"
11220,2005,Brooklyn,Sunset Park,6.329641667,365403.8235,423.3651547,33.66349462,63.34532258,"$25,581"
11220,2006,Brooklyn,Sunset Park,4.283483333,392333.3333,459.6808395,32.29543011,65.34586022,"$26,047"
11220,2007,Brooklyn,Sunset Park,6.251766667,382333.3333,460.3132099,31.26938172,66.84626344,"$24,831"
11220,2008,Brooklyn,Sunset Park,7.604075,338117.6471,441.312207,33.32147849,63.84545699,"$26,368"
11220,2009,Brooklyn,Sunset Park,7.98355,399000,459.2592593,32.97946237,64.3455914,"$25,657"
11220,2010,Brooklyn,Sunset Park,9.5026,379000,460.524,30.92736559,67.34639785,"$25,733"
11220,2011,Brooklyn,Sunset Park,6.50415,385666.6667,460.1024198,31.61139785,66.34612903,"$25,418"
11220,2012,Brooklyn,Sunset Park,6.867225,395666.6667,459.4700494,32.63744624,64.84572581,"$25,773"
11220,2013,Brooklyn,Sunset Park,5.7097,325000,483.7617939,30.58534946,67.84653226,"$26,169"
11221,2004,Brooklyn,Bushwick and Williamsburg,5.423281818,403545.4545,692.9019394,29.10625,64.58958333,"$25,409"
11221,2005,Brooklyn,Bushwick and Williamsburg,8.572341667,333727.2727,506.9995879,30.24333333,68.34666667,"$26,052"
11221,2006,Brooklyn,Bushwick and Williamsburg,11.48820833,342454.5455,530.2373818,19.05333333,78.1425,"$26,666"
11221,2007,Brooklyn,Bushwick and Williamsburg,11.99806667,368636.3636,599.9507636,16.56,78.57833333,"$24,991"
11221,2008,Brooklyn,Bushwick and Williamsburg,5.879541667,377363.6364,623.1885576,41.6675,50.13416667,"$28,275"
11221,2009,Brooklyn,Bushwick and Williamsburg,3.049975,351181.8182,553.4751758,87.805,9.105,"$30,156"
11221,2010,Brooklyn,Bushwick and Williamsburg,3.119166667,359909.0909,576.7129697,55.1,38.12166667,"$29,228"
11221,2011,Brooklyn,Bushwick and Williamsburg,2.98795,412272.7273,716.1397333,52.32666667,36.89166667,"$29,717"
11221,2012,Brooklyn,Bushwick and Williamsburg,7.379125,386090.9091,646.4263515,21.07666667,73.4175,"$30,619"
11221,2013,Brooklyn,Bushwick and Williamsburg,7.111683333,394818.1818,669.6641455,5.885833333,92.2875,"$31,966"
11222,2004,Brooklyn,Greenpoint,2.87511,512966.8284,456.014602,61.48818182,34.87363636,"$32,258"
11222,2005,Brooklyn,Greenpoint,7.68625,432978,469.6854502,15.42,82.40083333,"$34,497"
11222,2006,Brooklyn,Greenpoint,7.397683333,580333.3333,785.8531152,13.8575,84.25666667,"$37,487"
11222,2007,Brooklyn,Greenpoint,7.7562,421000,739.3775273,17.5125,78.43166667,"$39,203"
11222,2008,Brooklyn,Greenpoint,13.33506667,541981.5294,505.3044093,24.7875,69.77666667,"$42,602"
11222,2009,Brooklyn,Greenpoint,12.15816667,500666.6667,762.6153212,73.09833333,22.46083333,"$43,030"
11222,2010,Brooklyn,Greenpoint,5.804358333,483952.1275,406.7247946,29.41,64.8025,"$45,473"
11222,2011,Brooklyn,Greenpoint,13.87040833,467809.8115,554.5942167,28.46416667,65.0425,"$47,997"
11222,2012,Brooklyn,Greenpoint,12.41746667,546489,639.3881796,16.33083333,78.705,"$52,822"
11222,2013,Brooklyn,Greenpoint,8.496775,660000,809.0909091,10.95833333,85.47416667,"$57,198"
11223,2004,Brooklyn,Southern Brooklyn,3.553925,400536.7647,315.8119477,39.33727273,54.85401515,"$53,550"
11223,2005,Brooklyn,Southern Brooklyn,5.879425,409915.1667,314.0236531,41.81909091,52.36689394,"$53,711"
11223,2006,Brooklyn,Southern Brooklyn,4.408841667,512010,336.0488798,40.57818182,53.61045455,"$54,674"
11223,2007,Brooklyn,Southern Brooklyn,4.175408333,613500,400,38.09636364,56.09757576,"$55,725"
11223,2008,Brooklyn,Southern Brooklyn,3.445958333,534500,381.6046967,34.37363636,59.82825758,"$56,456"
11223,2009,Brooklyn,Southern Brooklyn,3.121475,450000,404.2733901,33.13272727,61.07181818,"$59,459"
11223,2010,Brooklyn,Southern Brooklyn,3.717441667,454937.4265,357.4349873,30.65090909,63.55893939,"$57,190"
11223,2011,Brooklyn,Southern Brooklyn,2.998183333,473019.2308,349.188857,35.61454545,58.58469697,"$59,550"
11223,2012,Brooklyn,Southern Brooklyn,3.680383333,411538.4616,316.7730173,36.85545455,57.34113636,"$63,340"
11223,2013,Brooklyn,Southern Brooklyn,5.477408333,402971.3652,426.9420836,31.89181818,62.31537879,"$63,109"
11224,2004,Brooklyn,Southern Brooklyn,2.430875,282000,220.3125,32.99272727,66.33181818,"$30,707"
11224,2005,Brooklyn,Southern Brooklyn,3.843808333,386231.7647,249.3340164,19.35833333,79.41833333,"$32,193"
11224,2006,Brooklyn,Southern Brooklyn,2.822083333,313978.7917,243.7402883,26.61166667,71.99166667,"$29,436"
11224,2007,Brooklyn,Southern Brooklyn,2.590391667,492000,263.8447746,18.72166667,74.64083333,"$29,023"
11224,2008,Brooklyn,Southern Brooklyn,3.365241667,333347.6471,242.0786373,32.98,58.70833333,"$34,539"
11224,2009,Brooklyn,Southern Brooklyn,1.981258333,377936.375,290.5958648,43.06,51.12333333,"$35,405"
11224,2010,Brooklyn,Southern Brooklyn,1.636116667,439115.8824,256.5893955,25.8375,65.655,"$36,038"
11224,2011,Brooklyn,Southern Brooklyn,1.8138,345957.5833,267.1680765,54.30916667,31.35833333,"$36,296"
11224,2012,Brooklyn,Southern Brooklyn,3.993191667,281231.7647,227.5678791,40.49916667,48.1725,"$36,387"
11224,2013,Brooklyn,Southern Brooklyn,3.287466667,280463.5294,234.8232582,26.01583333,67.4525,"$36,923"
11225,2004,Brooklyn,Flatbush,3.553233333,472530,271.1001537,28.98,68.48818182,"$29,972"
11225,2005,Brooklyn,Flatbush,4.664358333,394650,300.1216701,16.85333333,80.44416667,"$31,427"
11225,2006,Brooklyn,Flatbush,5.937516667,375180,307.3770492,22.34416667,75.44083333,"$33,061"
11225,2007,Brooklyn,Flatbush,4.380775,414120,292.866291,11.63416667,84.79833333,"$33,048"
11225,2008,Brooklyn,Flatbush,3.854158333,368384.6955,283.0444965,29.70333333,64.88416667,"$35,680"
11225,2009,Brooklyn,Flatbush,2.545091667,364987.0432,270.8782201,77.16166667,18.56083333,"$35,654"
11225,2010,Brooklyn,Flatbush,2.167925,433590,285.6109119,38.5325,53.09833333,"$36,677"
11225,2011,Brooklyn,Flatbush,2.550066667,361589.391,258.7119438,43.20833333,42.24583333,"$37,486"
11225,2012,Brooklyn,Flatbush,5.046083333,371782.3477,295.2107728,26.965,63.405,"$38,637"
11225,2013,Brooklyn,Flatbush,4.812183333,453060,278.3555328,12.48,84.05083333,"$41,023"
11226,2004,Brooklyn,Flatbush,4.06025,312000,185.7142857,27.64181818,70.43818182,"$27,966"
11226,2005,Brooklyn,Flatbush,6.2276,421353.8462,273.7921714,17.7825,80.20916667,"$28,408"
11226,2006,Brooklyn,Flatbush,5.191533333,354794.0864,234.3793911,19.7975,78.66833333,"$29,303"
11226,2007,Brooklyn,Flatbush,4.4467,329999.391,197.8805621,7.780833333,90.16333333,"$28,927"
11226,2008,Brooklyn,Flatbush,4.833108333,351396.4342,222.2131148,32.62416667,60.97083333,"$31,651"
11226,2009,Brooklyn,Flatbush,4.67635,358191.7387,246.5456674,80.8175,16.39666667,"$31,975"
11226,2010,Brooklyn,Flatbush,3.2126,530707.6923,361.8700571,42.77,47.14416667,"$32,030"
11226,2011,Brooklyn,Flatbush,3.202458333,366676.9231,229.7532286,49.535,31.60583333,"$32,397"
11226,2012,Brooklyn,Flatbush,4.079708333,476030.7692,317.8311143,36.94083333,51.5075,"$33,386"
11226,2013,Brooklyn,Flatbush,4.892125,347998.7819,210.0468384,13.74083333,81.49333333,"$34,180"
11228,2004,Brooklyn,Southwest Brooklyn,3.601383333,466994.1177,317.5741568,16.96090909,81.28272727,"$46,890"
11228,2005,Brooklyn,Southwest Brooklyn,5.3884,500265.2941,320.6295466,4.9875,93.425,"$49,787"
11228,2006,Brooklyn,Southwest Brooklyn,4.458425,610101.81,401.4197587,6.795,89.51333333,"$51,948"
11228,2007,Brooklyn,Southwest Brooklyn,4.151483333,597058.8236,474.1896759,39.14,47.92666667,"$52,804"
11228,2008,Brooklyn,Southwest Brooklyn,4.224408333,586034.6079,390.0915179,57.99416667,30.41666667,"$54,418"
11228,2009,Brooklyn,Southwest Brooklyn,3.250308333,610000,333.3333333,83.04083333,12.24333333,"$54,580"
11228,2010,Brooklyn,Southwest Brooklyn,3.254875,628919.2647,424.8225036,15.9025,72.87666667,"$55,974"
11228,2011,Brooklyn,Southwest Brooklyn,2.592708333,543149.951,355.3605322,29.95916667,50.54583333,"$57,008"
11228,2012,Brooklyn,Southwest Brooklyn,2.955075,585384.6154,405.909,37.52833333,49.7075,"$56,420"
11228,2013,Brooklyn,Southwest Brooklyn,3.683075,671803.9216,459.5534893,11.87166667,80.495,"$57,905"
11229,2004,Brooklyn,Southern Brooklyn,3.212483333,405140.3856,292.9979744,27.50909091,70.13363636,"$44,567"
11229,2005,Brooklyn,Southern Brooklyn,5.073725,475479.1667,348.2963917,10.61333333,87.3875,"$47,566"
11229,2006,Brooklyn,Southern Brooklyn,4.347366667,502366.7304,347.9361273,14.38083333,82.52333333,"$47,714"
11229,2007,Brooklyn,Southern Brooklyn,4.19145,495276.9247,349.1747,46.59666667,45.005,"$47,613"
11229,2008,Brooklyn,Southern Brooklyn,3.98235,463193.4545,359.8738594,51.16916667,39.96666667,"$50,991"
11229,2009,Brooklyn,Southern Brooklyn,3.042041667,489208.2233,336.0941333,81.88083333,13.63916667,"$50,769"
11229,2010,Brooklyn,Southern Brooklyn,2.880916667,453188.8074,333.1580226,35.40416667,52.53416667,"$52,343"
11229,2011,Brooklyn,Southern Brooklyn,2.727883333,446459.874,345.7246412,52.135,28.85916667,"$52,629"
11229,2012,Brooklyn,Southern Brooklyn,3.333816667,364553.014,342.2317758,29.1325,57.5325,"$54,225"
11229,2013,Brooklyn,Southern Brooklyn,3.869458333,285784.3125,351.3099614,24.29833333,67.65916667,"$54,993"
11230,2004,Brooklyn,Borough Park,3.098516667,488462.7828,276.6069576,11.3830303,85.24659091,"$48,194"
11230,2005,Brooklyn,Borough Park,4.601583333,547307.6923,315.7985637,10.80575758,86.85227273,"$52,908"
11230,2006,Brooklyn,Borough Park,4.414541667,577669.6833,360.248516,10.99818182,86.31704545,"$54,618"
11230,2007,Brooklyn,Borough Park,4.18695,605686.2745,435.8671025,12.15272727,83.10568182,"$55,391"
11230,2008,Brooklyn,Borough Park,3.296816667,585000,414.0942655,12.34515152,82.57045455,"$58,674"
11230,2009,Brooklyn,Borough Park,3.007975,520000,318.4277368,11.19060606,85.78181818,"$59,260"
11230,2010,Brooklyn,Borough Park,2.798483333,556500,392.3214286,12.53757576,82.03522727,"$59,927"
11230,2011,Brooklyn,Borough Park,2.416766667,550000,398.2649842,11.76787879,84.17613636,"$60,730"
11230,2012,Brooklyn,Borough Park,4.32265,260510.6752,457.6399395,11.96030303,83.64090909,"$64,486"
11230,2013,Brooklyn,Borough Park,4.909433333,243439.5417,358.8718986,11.57545455,84.71136364,"$64,233"
11231,2004,Brooklyn,Northwest Brooklyn,4.879041667,406444.3333,436.6877367,23.35545455,75.97818182,"$58,331"
11231,2005,Brooklyn,Northwest Brooklyn,7.82085,417496.5294,478.9805,11.89416667,85.06666667,"$66,015"
11231,2006,Brooklyn,Northwest Brooklyn,5.816925,747352.9412,528.4552257,22.94333333,74.19583333,"$71,251"
11231,2007,Brooklyn,Northwest Brooklyn,10.275725,735000,594.8800795,18.49083333,78.24333333,"$74,475"
11231,2008,Brooklyn,Northwest Brooklyn,8.010475,691985.2941,607.5513971,41.26416667,52.7375,"$81,375"
11231,2009,Brooklyn,Northwest Brooklyn,5.361733333,533461.5385,582.2087619,62.36,32.595,"$77,593"
11231,2010,Brooklyn,Northwest Brooklyn,6.797725,528163.9116,599.2034637,35.285,58.08,"$87,215"
11231,2011,Brooklyn,Northwest Brooklyn,6.793158333,648970.5882,620.2227148,24.275,64.63666667,"$93,649"
11231,2012,Brooklyn,Northwest Brooklyn,8.048283333,638831.2937,719.4264274,19.8675,70.8725,"$106,346"
11231,2013,Brooklyn,Northwest Brooklyn,8.972825,796135.7353,863.7049724,12.73,81.5,"$110,669"
11232,2004,Brooklyn,Sunset Park,3.491,435408.4505,544.194809,37.51958333,60.64916667,"$27,034"
11232,2005,Brooklyn,Sunset Park,6.456466667,468092.8132,556.8661266,54.25,44.39666667,"$26,961"
11232,2006,Brooklyn,Sunset Park,6.081091667,402724.0879,531.5234914,20.78916667,76.90166667,"$28,978"
11232,2007,Brooklyn,Sunset Park,8.427183333,313799.5595,480.8382208,20.81,74.06416667,"$29,120"
11232,2008,Brooklyn,Sunset Park,6.850608333,337355.3626,506.1808561,23.84583333,69.92,"$32,046"
11232,2009,Brooklyn,Sunset Park,7.6756,332056.6786,455.4955856,63.5775,31.8325,"$31,370"
11232,2010,Brooklyn,Sunset Park,6.41605,370039.7253,518.8521737,24.6625,69.23333333,"$31,668"
11232,2011,Brooklyn,Sunset Park,6.223583333,322928.119,468.1669032,42.75416667,44.0825,"$32,472"
11232,2012,Brooklyn,Sunset Park,8.403058333,500777.1758,569.5374442,41.56916667,48.27,"$33,077"
11232,2013,Brooklyn,Sunset Park,10.4193,304671,493.5095385,15.58916667,79.86333333,"$34,577"
11233,2004,Brooklyn,Central Brooklyn,3.7791,377699.4762,392.1389974,38.37333333,57.795,"$27,466"
11233,2005,Brooklyn,Central Brooklyn,6.20155,414213.7143,341.4537269,18.21,78.565,"$28,267"
11233,2006,Brooklyn,Central Brooklyn,6.621441667,341185.2381,442.824268,58.53666667,37.025,"$29,209"
11233,2007,Brooklyn,Central Brooklyn,6.443783333,350313.7976,430.1529503,53.49583333,42.2175,"$27,571"
11233,2008,Brooklyn,Central Brooklyn,5.830125,423342.2738,328.7824093,13.16916667,83.7575,"$31,178"
11233,2009,Brooklyn,Central Brooklyn,5.266633333,405085.1548,354.1250446,23.25083333,73.3725,"$31,881"
11233,2010,Brooklyn,Central Brooklyn,8.900041667,386828.0357,379.4676798,33.3325,62.9875,"$31,999"
11233,2011,Brooklyn,Central Brooklyn,4.31455,395956.5952,366.7963622,28.29166667,68.18,"$32,245"
11233,2012,Brooklyn,Central Brooklyn,2.120916667,368570.9167,404.8103151,43.41416667,52.6025,"$33,075"
11233,2013,Brooklyn,Central Brooklyn,6.370333333,359442.3571,417.4816327,48.455,47.41,"$34,313"
11234,2004,Brooklyn,Canarsie and Flatlands,4.6174,361444.1667,275.109025,27.05090909,71.83090909,"$49,192"
11234,2005,Brooklyn,Canarsie and Flatlands,6.570316667,432470.8333,316.1110917,8.128333333,88.95,"$51,306"
11234,2006,Brooklyn,Canarsie and Flatlands,5.099166667,455315,350.3414417,5.600833333,92.85416667,"$54,051"
11234,2007,Brooklyn,Canarsie and Flatlands,4.7637,467620.1667,360.56905,30.66,61.16416667,"$53,265"
11234,2008,Brooklyn,Canarsie and Flatlands,4.275283333,451714.5833,338.9114667,58.14,31.86166667,"$56,697"
11234,2009,Brooklyn,Canarsie and Flatlands,2.973208333,440516.6667,336.614825,87.83833333,8.746666667,"$55,546"
11234,2010,Brooklyn,Canarsie and Flatlands,2.860666667,447679.1667,320.4308917,41.16083333,45.03833333,"$56,313"
11234,2011,Brooklyn,Canarsie and Flatlands,2.46695,448093.5829,314.1023909,44.11,38.805,"$56,233"
11234,2012,Brooklyn,Canarsie and Flatlands,2.313241667,423033.3333,310.0329364,44.3975,40.81833333,"$60,692"
11234,2013,Brooklyn,Canarsie and Flatlands,2.552791667,417779.1667,326.8863917,35.94666667,51.50166667,"$58,859"
11235,2004,Brooklyn,Southern Brooklyn,7.453175,440406.3503,380.9933036,30.94272727,66.70818182,"$43,410"
11235,2005,Brooklyn,Southern Brooklyn,9.495758333,608180.9167,466.36777,20.14666667,77.3425,"$46,864"
11235,2006,Brooklyn,Southern Brooklyn,7.337475,560809.1545,459.21912,27.2475,70.875,"$44,077"
11235,2007,Brooklyn,Southern Brooklyn,6.594083333,522429.7431,467.6190702,22.69583333,72.91583333,"$45,765"
11235,2008,Brooklyn,Southern Brooklyn,5.796333333,499359.8959,455.8333333,36.14666667,57.55333333,"$49,591"
11235,2009,Brooklyn,Southern Brooklyn,4.012975,440451.5747,394.304891,68.47916667,27.45333333,"$50,378"
11235,2010,Brooklyn,Southern Brooklyn,4.036616667,509328.5916,450.6426945,26.62833333,64.91916667,"$51,159"
11235,2011,Brooklyn,Southern Brooklyn,3.58025,522983.2902,457.2630901,41.97833333,38.00333333,"$52,306"
11235,2012,Brooklyn,Southern Brooklyn,4.88705,276770,399.1837516,28.12083333,58.61333333,"$52,018"
11235,2013,Brooklyn,Southern Brooklyn,4.92225,230916.3333,380.709622,29.52,64.05166667,"$52,306"
11236,2004,Brooklyn,Canarsie and Flatlands,6.204091667,274782.8285,231.312334,32.65818182,65.69272727,"$34,805"
11236,2005,Brooklyn,Canarsie and Flatlands,7.840008333,339443.4842,283.96659,4.255833333,94.3225,"$35,636"
11236,2006,Brooklyn,Canarsie and Flatlands,6.778566667,387677.3088,323.2528909,3.144166667,96.33833333,"$36,583"
11236,2007,Brooklyn,Canarsie and Flatlands,5.885866667,400785.9563,356.6552897,6.7375,89.23916667,"$35,910"
11236,2008,Brooklyn,Canarsie and Flatlands,2.838291667,355521.4257,297.0620236,45.96666667,43.99666667,"$38,761"
11236,2009,Brooklyn,Canarsie and Flatlands,2.07995,371599.3673,310.1574573,85.1975,11.4625,"$39,337"
11236,2010,Brooklyn,Canarsie and Flatlands,2.303133333,145225.7696,138.9400475,59.36333333,28.86166667,"$39,063"
11236,2011,Brooklyn,Canarsie and Flatlands,2.368416667,24000,46.78362573,62.38,23.69,"$38,898"
11236,2012,Brooklyn,Canarsie and Flatlands,2.42975,212392.9781,201.7194577,67.4025,21.9375,"$39,771"
11236,2013,Brooklyn,Canarsie and Flatlands,2.025008333,266451.5392,231.0964692,36.88,51.59583333,"$39,808"
11237,2004,Brooklyn,Bushwick and Williamsburg,3.749144444,276304,236.0847685,11.17520833,86.41333333,"$22,002"
11237,2005,Brooklyn,Bushwick and Williamsburg,3.3742,355723.6131,278.6463876,5.024652778,93.4437037,"$22,346"
11237,2006,Brooklyn,Bushwick and Williamsburg,9.534758333,404564,262.6857805,7.331111111,90.80731481,"$23,486"
11237,2007,Brooklyn,Bushwick and Williamsburg,8.026608333,301956,241.4049709,10.40638889,87.29212963,"$23,158"
11237,2008,Brooklyn,Bushwick and Williamsburg,13.57361667,372003.7421,273.3261852,5.793472222,92.56490741,"$25,952"
11237,2009,Brooklyn,Bushwick and Williamsburg,7.437191667,388283.871,268.0059828,6.562291667,91.68611111,"$25,999"
11237,2010,Brooklyn,Bushwick and Williamsburg,4.475072727,327608,246.7251733,9.637569444,88.17092593,"$26,207"
11237,2011,Brooklyn,Bushwick and Williamsburg,6.378816667,353260,252.0453757,8.86875,89.04972222,"$27,151"
11237,2012,Brooklyn,Bushwick and Williamsburg,8.400766667,378912,257.3655781,8.099930556,89.92851852,"$28,083"
11237,2013,Brooklyn,Bushwick and Williamsburg,7.362991667,250652,230.7645661,11.94402778,85.53453704,"$30,163"
11238,2004,Brooklyn,Central Brooklyn,4.340208333,225000,225.4443638,12.71284722,84.65574074,"$42,133"
11238,2005,Brooklyn,Central Brooklyn,6.532241667,340000,342.2925589,13.48166667,83.77694444,"$45,689"
11238,2006,Brooklyn,Central Brooklyn,6.883675,430767.9652,495.9782609,19.63222222,76.74657407,"$48,792"
11238,2007,Brooklyn,Central Brooklyn,8.293791667,450990,615.0511533,15.01930556,82.01935185,"$49,892"
11238,2008,Brooklyn,Central Brooklyn,10.74503333,476413.0431,507.725415,18.09458333,78.50416667,"$56,253"
11238,2009,Brooklyn,Central Brooklyn,8.216541667,518970.9034,492.8102,16.55694444,80.26175926,"$55,635"
11238,2010,Brooklyn,Central Brooklyn,10.08200833,477189.6041,478.62542,17.32576389,79.38296296,"$59,072"
11238,2011,Brooklyn,Central Brooklyn,9.31845,463256.4103,536.82541,18.86340278,77.62537037,"$62,010"
11238,2012,Brooklyn,Central Brooklyn,9.691125,476297.2222,582.0399691,14.25048611,82.89814815,"$65,446"
11238,2013,Brooklyn,Central Brooklyn,10.07535833,576892.2875,648.0623375,15.788125,81.14055556,"$70,529"
11239,2009,Brooklyn,Canarsie and Flatlands,20.75558333,407858.9826,429.4828032,21.93868056,74.11018519,"$35,865"
11239,2010,Brooklyn,Canarsie and Flatlands,14.03997778,392586.3275,385.152498,23.47631944,72.35259259,"$36,473"
11239,2011,Brooklyn,Canarsie and Flatlands,16.581325,415495.3101,451.6479557,21.16986111,74.98898148,"$36,652"
11239,2012,Brooklyn,Canarsie and Flatlands,2.164663636,423131.6376,473.8131083,20.40104167,75.86777778,"$36,456"
11239,2013,Brooklyn,Canarsie and Flatlands,7.627033333,400222.6551,407.3176506,22.7075,73.23138889,"$36,548"
11354,2004,Queens,North Queens,4.455641667,342350.9009,345.6271489,27.32041667,67.95861111,"$33,472"
11354,2005,Queens,North Queens,7.06355,384950,362.9873455,24.24513889,71.4737963,"$33,460"
11354,2006,Queens,North Queens,5.137116667,419896.2104,406.1931325,25.01395833,70.595,"$35,569"
11354,2007,Queens,North Queens,4.629616667,449391.7421,433.1708227,25.78277778,69.7162037,"$34,994"
11354,2008,Queens,North Queens,6.618208333,407976.5327,399.7706281,26.55159722,68.83740741,"$36,269"
11354,2009,Queens,North Queens,4.882075,418529.4118,394.6445,28.08923611,67.07981481,"$37,712"
11354,2010,Queens,North Queens,3.709691667,433706.4465,426.558408,28.85805556,66.20101852,"$37,231"
11354,2011,Queens,North Queens,4.550991667,457715.1131,419.6377645,29.626875,65.32222222,"$35,544"
11354,2012,Queens,North Queens,6.82495,246618.5,414.6924757,30.39569444,64.44342593,"$35,618"
11354,2013,Queens,North Queens,7.219516667,360048.75,438.5510983,31.16451389,63.56462963,"$35,534"
11355,2004,Queens,North Queens,3.925375,365487.5141,320.0033835,39.24416667,57.82333333,"$28,408"
11355,2005,Queens,North Queens,6.288925,442285.7917,363.7639333,16.02333333,80.68666667,"$28,246"
11355,2006,Queens,North Queens,5.285233333,440497.4778,389.2858667,41.1225,55.2975,"$28,969"
11355,2007,Queens,North Queens,5.794,443994.625,410.2161753,39.03,52.12916667,"$28,201"
11355,2008,Queens,North Queens,7.8785,450971.3287,380.9772976,30.71583333,57.59416667,"$28,916"
11355,2009,Queens,North Queens,4.874216667,430597.3385,421.0953156,46.8325,46.23583333,"$27,760"
11355,2010,Queens,North Queens,4.87105,441052.8462,428.8782,31.93333333,62.68583333,"$27,614"
11355,2011,Queens,North Queens,4.429391667,458808.1674,457.0947889,45.79,44.18833333,"$27,877"
11355,2012,Queens,North Queens,4.663808333,315231,449.6923957,44.75666667,40.5075,"$27,342"
11355,2013,Queens,North Queens,4.442683333,426188.7792,454.7841333,20.09833333,72.43583333,"$27,044"
11356,2004,Queens,North Queens,4.599416667,380000,277.7777778,31.51916667,64.95833333,"$38,979"
11356,2005,Queens,North Queens,6.777891667,404358.9744,314.1802585,7.258333333,89.96333333,"$40,621"
11356,2006,Queens,North Queens,5.623841667,450000,352.0846939,2.82,96.09333333,"$40,038"
11356,2007,Queens,North Queens,5.209908333,462500,379.6561605,45.77416667,43.03333333,"$39,241"
11356,2008,Queens,North Queens,4.59525,416965.812,315.5409358,51.46,35.02916667,"$41,308"
11356,2009,Queens,North Queens,3.228133333,429572.6496,316.9016131,81.2625,12.655,"$44,442"
11356,2010,Queens,North Queens,3.591433333,442179.4872,318.2622904,50.47416667,35.89416667,"$47,105"
11356,2011,Queens,North Queens,4.114491667,454786.3248,319.6229677,46.6325,39.6875,"$40,677"
11356,2012,Queens,North Queens,4.923416667,467393.1624,320.983645,59.97166667,26.86166667,"$43,305"
11356,2013,Queens,North Queens,6.373725,480000,322.3443223,26.6075,63.41333333,"$43,040"
11357,2004,Queens,North Queens,3.4991,506600.4504,362.7451857,13.85666667,83.33833333,"$57,342"
11357,2005,Queens,North Queens,5.428966667,627191.6667,399.181025,18.88916667,77.28833333,"$61,686"
11357,2006,Queens,North Queens,4.97395,672659.0909,431.30592,15.92416667,80.765,"$65,872"
11357,2007,Queens,North Queens,4.075908333,624980.8721,426.39161,54.1825,35.42333333,"$68,864"
11357,2008,Queens,North Queens,3.5397,557605.1745,388.0284922,47.6275,37.71333333,"$71,420"
11357,2009,Queens,North Queens,2.710583333,604125.4242,407.7937674,75.87333333,17.24916667,"$68,501"
11357,2010,Queens,North Queens,2.87455,602637.5969,417.0233091,38.06333333,48.43083333,"$72,614"
11357,2011,Queens,North Queens,2.654625,603026.4423,439.8815079,50.7025,34.355,"$73,015"
11357,2012,Queens,North Queens,3.4658,424416.2896,420.6742857,48.1575,36.45166667,"$72,979"
11357,2013,Queens,North Queens,3.493366667,483116.6667,422.4971195,21.3025,68.72083333,"$75,947"
11358,2004,Queens,North Queens,3.540916667,498927.39,323.1592946,8.318333333,90.23166667,"$48,054"
11358,2005,Queens,North Queens,4.845833333,569242.5751,381.3565727,4.63,93.51666667,"$50,253"
11358,2006,Queens,North Queens,3.711241667,593865.8371,404.6504118,8.7025,88.48583333,"$52,018"
11358,2007,Queens,North Queens,4.453208333,586020.8333,378.4665545,55.49833333,30.19666667,"$52,805"
11358,2008,Queens,North Queens,3.939325,575171.3462,388.2917667,54.64416667,29.00583333,"$54,299"
11358,2009,Queens,North Queens,3.226083333,563342.0956,350.9977716,78.01583333,15.6225,"$52,491"
11358,2010,Queens,North Queens,3.3889,554582.3404,344.8646444,37.00666667,47.96583333,"$53,892"
11358,2011,Queens,North Queens,2.986033333,543400.3959,386.2994256,47.7175,33.22583333,"$53,612"
11358,2012,Queens,North Queens,3.099816667,538937.7828,397.518915,40.42333333,41.715,"$54,130"
11358,2013,Queens,North Queens,3.617708333,572683.2579,385.79091,19.82666667,68.97666667,"$55,171"
11360,2004,Queens,North Queens,4.654516667,458332.6018,424.7723886,22.34598485,66.40356061,"$67,056"
11360,2005,Queens,North Queens,7.201016667,497561.2348,500.5142215,22.84984848,65.88893939,"$72,654"
11360,2006,Queens,North Queens,4.960483333,524513.5747,572.3096238,23.35371212,65.37431818,"$75,361"
11360,2007,Queens,North Queens,4.618383333,557454.5734,556.4290581,23.85757576,64.85969697,"$78,066"
11360,2008,Queens,North Queens,4.481066667,562647.0588,541.0038141,24.36143939,64.34507576,"$78,822"
11360,2009,Queens,North Queens,3.002758333,640000,510.8225108,24.86530303,63.83045455,"$75,691"
11360,2010,Queens,North Queens,2.773891667,517500,481.4575497,21.84212121,66.91818182,"$78,150"
11360,2011,Queens,North Queens,3.388416667,614796.3801,492.3756893,20.3305303,68.46204545,"$78,586"
11360,2012,Queens,North Queens,4.5128,291593.75,462.964006,20.83439394,67.94742424,"$84,422"
11360,2013,Queens,North Queens,4.490716667,429983.8647,470.2154056,21.33825758,67.43280303,"$84,112"
11361,2004,Queens,Northeast Queens,3.735208333,451656.5554,328.059741,14.87583333,82.395,"$52,364"
11361,2005,Queens,Northeast Queens,5.371291667,546580.534,383.7343319,8.170833333,88.855,"$53,315"
